ID,Insects,Crop,Soil,Category_of_Toxicant,Does_count,Number_of_Weeks_Used,Number_Weeks_does_not used,Season,Crop_status
14,2401,Food,silt,2,60,26,24,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2542,Food,silt,2,10,23,17,2,0
2,2542,Food,silt,2,10,25,21,1,0
3,2541,Food,silt,2,15,,35,1,0
4,2541,Food,silt,2,15,33,17,2,0
5,2542,Food,silt,2,20,17,36,2,0
6,2541,Food,silt,2,20,19,35,1,0
7,2541,Food,silt,2,25,47,9,2,0
8,2541,Food,silt,2,30,27,23,2,0
9,2541,Food,silt,2,40,20,13,1,0
10,2541,Food,silt,2,40,,28,2,0
11,2541,Food,silt,2,40,25,21,1,0
12,2541,Food,silt,2,40,44,10,2,0
13,2542,Food,silt,2,40,45,13,1,0
,,,,,,,,,
,,,,,,,,,
1,2688,Food,silt,2,10,19,33,2,0
2,2688,Food,silt,2,10,25,31,2,0
3,2687,Food,silt,2,15,33,21,1,0
4,2688,Food,silt,2,20,31,14,2,0
5,2688,Food,silt,2,20,40,16,3,0
6,2688,Food,silt,2,30,52,8,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2687,Food,silt,2,25,24,32,1,2
2,2840,Food,silt,2,5,8,43,2,0
3,2840,Food,silt,2,10,8,39,2,0
4,2840,Food,silt,2,10,16,40,3,0
5,2840,Food,silt,2,10,22,33,2,0
6,2840,Food,silt,2,15,29,24,2,0
7,2840,Food,silt,2,20,25,30,1,0
8,2840,Food,silt,2,20,30,25,2,0
9,2840,Food,silt,2,20,33,23,2,0
10,2840,Food,silt,2,20,40,12,2,0
11,2840,Food,silt,2,20,46,17,1,0
12,2840,Food,silt,2,20,51,14,2,0
13,2840,Food,silt,2,20,58,1,3,0
14,2840,Food,silt,2,30,39,4,1,0
15,2840,Food,silt,2,30,55,3,2,0
16,2840,Food,silt,2,60,44,13,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2999,Food,silt,2,20,9,40,2,0
2,2999,Food,silt,2,20,20,14,2,0
3,2999,Food,silt,2,20,37,19,2,0
4,2999,Food,silt,2,50,,27,3,0
5,2999,Food,silt,2,80,28,17,1,0
,,,,,,,,,
,,,,,,,,,
1,3165,Food,silt,2,15,24,35,2,0
2,3164,Food,silt,2,20,47,14,1,0
3,3164,Food,silt,2,25,30,28,2,0
4,3164,Food,silt,2,30,30,25,2,0
5,3164,Food,silt,2,60,34,25,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,3164,Food,silt,2,5,50,6,3,2
2,3336,Food,silt,2,15,30,11,1,0
3,3337,Food,silt,2,15,,16,1,0
4,3336,Food,silt,2,20,48,10,1,0
5,3337,Food,silt,2,30,15,39,2,0
,,,,,,,,,
,,,,,,,,,
1,3516,Food,silt,2,5,46,9,2,0
2,3516,Food,silt,2,10,37,20,2,0
3,3516,Food,silt,2,20,34,29,2,0
4,3516,Food,silt,2,20,42,13,1,0
5,3516,Food,silt,2,40,30,34,1,0
,,,,,,,,,
,,,,,,,,,
1,3702,Food,silt,2,5,50,13,1,0
2,3702,Food,silt,2,10,30,27,2,0
3,3702,Food,silt,2,20,50,4,1,0
4,3702,Food,silt,2,20,50,8,1,0
5,3896,Food,silt,2,20,15,34,2,0
,,,,,,,,,
1,150,Feed,clay,2,5,10,5,3,0
2,150,Feed,clay,2,10,13,2,2,0
3,150,Feed,clay,2,15,13,5,2,0
4,168,Feed,clay,2,5,16,4,2,0
5,168,Feed,clay,2,10,18,1,2,0
6,168,Feed,clay,2,15,12,4,1,0
7,168,Feed,clay,2,40,17,4,2,0
8,188,Feed,clay,2,35,14,1,1,0
9,188,Feed,clay,2,40,16,0,2,0
10,209,Feed,clay,2,10,13,3,3,0
11,209,Feed,clay,2,20,9,6,2,0
12,256,Feed,clay,2,20,9,10,2,0
13,256,Feed,clay,2,25,27,1,2,0
14,283,Feed,clay,2,60,23,5,2,0
15,312,Feed,clay,2,30,22,7,3,0
16,312,Feed,clay,2,30,25,3,1,0
17,312,Feed,clay,2,40,22,1,1,0
18,342,Feed,clay,2,5,18,5,2,0
19,342,Feed,clay,2,5,18,7,1,0
20,342,Feed,clay,2,15,9,12,2,0
21,342,Feed,clay,2,15,12,13,2,0
22,342,Feed,clay,2,20,7,12,2,0
23,342,Feed,clay,2,20,16,7,2,0
24,342,Feed,clay,2,20,20,3,3,0
25,342,Feed,clay,2,40,10,10,2,0
26,375,Feed,clay,2,10,14,12,1,0
27,375,Feed,clay,2,10,21,5,2,0
28,375,Feed,clay,2,10,25,0,2,0
29,375,Feed,clay,2,30,10,4,3,0
30,375,Feed,clay,2,30,22,4,1,0
31,411,Feed,clay,2,5,,3,2,0
32,411,Feed,clay,2,10,19,11,2,0
33,410,Feed,clay,2,25,13,15,1,0
34,410,Feed,clay,2,30,21,5,2,0
35,410,Feed,clay,2,30,29,0,2,0
36,410,Feed,clay,2,40,8,8,3,0
37,410,Feed,clay,2,40,17,13,3,0
38,448,Feed,clay,2,10,9,16,3,0
39,448,Feed,clay,2,10,20,6,1,0
40,448,Feed,clay,2,15,18,0,2,0
41,448,Feed,clay,2,20,,14,1,0
42,448,Feed,clay,2,20,12,10,2,0
43,448,Feed,clay,2,20,18,10,1,0
44,448,Feed,clay,2,25,27,1,2,0
45,448,Feed,clay,2,30,24,4,1,0
46,448,Feed,clay,2,40,16,5,1,0
47,448,Feed,clay,2,40,26,1,2,0
48,488,Feed,clay,2,20,14,17,2,0
49,488,Feed,clay,2,5,15,7,3,0
50,488,Feed,clay,2,10,14,17,2,0
51,489,Feed,clay,2,10,16,10,3,0
52,488,Feed,clay,2,20,6,17,2,0
53,488,Feed,clay,2,20,,17,1,0
54,489,Feed,clay,2,20,,11,2,0
55,488,Feed,clay,2,20,27,4,1,0
56,488,Feed,clay,2,25,17,16,1,0
57,488,Feed,clay,2,40,10,13,3,0
58,488,Feed,clay,2,50,20,9,2,0
59,531,Feed,clay,2,5,25,4,3,0
60,531,Feed,clay,2,5,28,4,1,0
61,531,Feed,clay,2,10,,18,1,0
62,531,Feed,clay,2,10,30,0,2,0
63,531,Feed,clay,2,15,13,18,2,0
64,531,Feed,clay,2,15,15,8,3,0
65,531,Feed,clay,2,15,22,2,1,0
66,531,Feed,clay,2,20,20,11,1,0
67,531,Feed,clay,2,20,21,2,2,0
68,531,Feed,clay,2,20,21,12,2,0
69,531,Feed,clay,2,20,24,6,1,0
70,531,Feed,clay,2,25,25,3,2,0
71,531,Feed,clay,2,40,18,14,2,0
72,577,Feed,clay,2,5,11,18,3,0
73,577,Feed,clay,2,10,,19,1,0
74,577,Feed,clay,2,10,14,5,2,0
75,577,Feed,clay,2,10,28,2,2,0
76,577,Feed,clay,2,10,31,5,3,0
77,577,Feed,clay,2,20,10,0,1,0
78,577,Feed,clay,2,20,,14,3,0
79,577,Feed,clay,2,20,17,15,2,0
80,577,Feed,clay,2,20,24,8,1,0
81,577,Feed,clay,2,20,30,4,2,0
82,577,Feed,clay,2,20,36,0,1,0
83,577,Feed,clay,2,30,,3,2,0
84,577,Feed,clay,2,30,30,1,2,0
85,577,Feed,clay,2,40,31,0,2,0
86,577,Feed,clay,2,50,21,13,3,0
87,625,Feed,clay,2,10,32,8,1,0
88,625,Feed,clay,2,15,20,4,2,0
89,625,Feed,clay,2,20,17,20,2,0
90,625,Feed,clay,2,20,28,7,1,0
91,626,Feed,clay,2,20,30,1,2,0
92,626,Feed,clay,2,30,19,11,3,0
93,625,Feed,clay,2,30,20,13,2,0
94,625,Feed,clay,2,60,31,4,3,0
95,677,Feed,clay,2,5,,17,2,0
96,677,Feed,clay,2,5,,13,1,0
97,677,Feed,clay,2,10,10,20,1,0
98,677,Feed,clay,2,10,33,1,2,0
99,677,Feed,clay,2,20,14,20,3,0
100,677,Feed,clay,2,20,,13,1,0
101,677,Feed,clay,2,25,5,21,2,0
102,677,Feed,clay,2,25,10,11,3,0
103,731,Feed,clay,2,30,21,15,1,0
104,731,Feed,clay,2,10,23,13,2,0
105,732,Feed,clay,2,10,28,14,1,0
106,731,Feed,clay,2,15,12,22,3,0
107,731,Feed,clay,2,15,17,17,1,0
108,732,Feed,clay,2,15,20,12,2,0
109,732,Feed,clay,2,15,,4,2,0
110,732,Feed,clay,2,20,23,8,1,0
111,732,Feed,clay,2,20,28,5,2,0
112,732,Feed,clay,2,20,30,2,3,0
113,731,Feed,clay,2,25,25,1,1,0
114,731,Feed,clay,2,30,13,19,2,0
115,732,Feed,clay,2,40,33,5,2,0
116,731,Feed,clay,2,60,,3,2,0
,,,,,,,,,
1,789,Feed,clay,2,15,29,3,1,0
2,789,Feed,clay,2,15,36,0,3,0
3,789,Feed,clay,2,15,37,4,2,0
4,789,Feed,clay,2,20,10,5,2,0
5,789,Feed,clay,2,20,34,4,1,0
6,790,Feed,clay,2,20,35,0,1,0
7,789,Feed,clay,2,25,33,5,2,0
8,789,Feed,clay,2,30,22,13,3,0
9,789,Feed,clay,2,40,,13,3,0
10,790,Feed,clay,2,50,29,8,3,0
11,851,Feed,clay,2,5,,24,2,0
12,851,Feed,clay,2,5,13,12,1,0
13,850,Feed,clay,2,5,21,14,3,0
14,851,Feed,clay,2,10,11,16,1,0
15,851,Feed,clay,2,10,19,19,2,0
16,851,Feed,clay,2,10,,7,2,0
17,851,Feed,clay,2,15,34,0,2,0
18,851,Feed,clay,2,20,14,20,2,0
19,851,Feed,clay,2,20,23,6,2,0
20,851,Feed,clay,2,20,25,13,2,0
21,851,Feed,clay,2,20,33,6,1,0
22,851,Feed,clay,2,20,35,4,2,0
23,850,Feed,clay,2,30,13,24,2,0
24,851,Feed,clay,2,30,21,13,1,0
25,851,Feed,clay,2,30,28,10,2,0
26,851,Feed,clay,2,50,,1,1,0
27,851,Feed,clay,2,60,15,18,3,0
28,851,Feed,clay,2,60,20,14,2,0
29,851,Feed,clay,2,80,20,9,2,0
,,,,,,,,,
,,,,,,,,,
1,915,Feed,clay,2,5,5,7,1,0
2,915,Feed,clay,2,5,5,13,2,0
3,915,Feed,clay,2,5,12,15,2,0
4,915,Feed,clay,2,5,14,21,2,0
5,915,Feed,clay,2,5,20,14,2,0
6,916,Feed,clay,2,10,,21,2,0
7,915,Feed,clay,2,10,25,1,3,0
8,915,Feed,clay,2,10,26,15,2,0
9,915,Feed,clay,2,10,35,2,1,0
10,915,Feed,clay,2,15,,15,2,0
11,915,Feed,clay,2,15,30,5,2,0
12,915,Feed,clay,2,20,15,23,1,0
13,915,Feed,clay,2,30,19,20,3,0
14,915,Feed,clay,2,40,24,15,2,0
15,915,Feed,clay,2,40,25,4,2,0
16,915,Feed,clay,2,40,36,0,3,0
,,,,,,,,,
1,984,Feed,clay,2,5,21,18,2,0
2,984,Feed,clay,2,20,,11,2,0
3,984,Feed,clay,2,20,26,3,2,0
4,984,Feed,clay,2,20,35,5,3,0
5,984,Feed,clay,2,20,38,0,2,0
6,1056,Feed,clay,2,5,15,17,2,0
7,1056,Feed,clay,2,5,17,22,1,0
8,1056,Feed,clay,2,5,,17,2,0
9,1056,Feed,clay,2,10,8,10,2,0
10,1056,Feed,clay,2,10,,17,1,0
11,1056,Feed,clay,2,15,25,17,2,0
12,1056,Feed,clay,2,15,33,8,2,0
13,1056,Feed,clay,2,15,37,1,2,0
14,1056,Feed,clay,2,20,17,20,3,0
15,1056,Feed,clay,2,20,20,23,3,0
16,1056,Feed,clay,2,20,22,19,2,0
17,1056,Feed,clay,2,20,33,7,1,0
,,,,,,,,,
1,1132,Feed,clay,2,5,5,23,2,0
2,1132,Feed,clay,2,5,10,13,2,0
3,1132,Feed,clay,2,5,19,27,2,0
4,1132,Feed,clay,2,10,15,28,1,0
5,1132,Feed,clay,2,10,20,19,2,0
6,1132,Feed,clay,2,10,24,18,2,0
7,1132,Feed,clay,2,15,30,12,2,0
8,1132,Feed,clay,2,20,22,20,2,0
9,1132,Feed,clay,2,20,30,0,2,0
10,1132,Feed,clay,2,20,37,3,1,0
11,1132,Feed,clay,2,30,25,3,2,0
12,1132,Feed,clay,2,40,37,6,2,0
13,1212,Feed,clay,2,5,5,29,2,0
14,1212,Feed,clay,2,5,15,9,1,0
15,1212,Feed,clay,2,5,,19,3,0
16,1212,Feed,clay,2,5,34,9,1,0
17,1212,Feed,clay,2,10,21,19,2,0
18,1212,Feed,clay,2,10,30,4,1,0
19,1212,Feed,clay,2,10,31,10,2,0
20,1212,Feed,clay,2,10,34,1,3,0
21,1212,Feed,clay,2,10,40,1,2,0
22,1212,Feed,clay,2,20,15,24,2,0
23,1212,Feed,clay,2,20,19,19,2,0
24,1212,Feed,clay,2,20,,6,3,0
25,1212,Feed,clay,2,20,28,10,3,0
26,1212,Feed,clay,2,20,36,7,3,0
27,1212,Feed,clay,2,20,40,1,3,0
28,1212,Feed,clay,2,30,27,12,2,0
29,1212,Feed,clay,2,30,28,15,1,0
30,1212,Feed,clay,2,30,30,12,3,0
31,1212,Feed,clay,2,45,31,7,2,0
32,1296,Feed,clay,2,10,23,20,1,0
33,1296,Feed,clay,2,15,15,2,1,0
34,1296,Feed,clay,2,15,22,21,3,0
35,1296,Feed,clay,2,20,33,10,3,0
36,1296,Feed,clay,2,20,37,0,1,0
37,1297,Feed,clay,2,25,26,10,2,0
38,1296,Feed,clay,2,30,30,8,2,0
39,1296,Feed,clay,2,30,35,6,2,0
40,1296,Feed,clay,2,35,30,9,1,0
41,1296,Feed,clay,2,40,25,20,1,0
42,1385,Feed,clay,2,5,5,11,2,0
43,1385,Feed,clay,2,10,20,4,2,0
44,1385,Feed,clay,2,10,25,6,2,0
45,1385,Feed,clay,2,15,15,6,3,0
46,1385,Feed,clay,2,15,16,10,2,0
47,1385,Feed,clay,2,15,30,1,2,0
48,1385,Feed,clay,2,15,32,4,2,0
49,1385,Feed,clay,2,20,11,14,1,0
50,1385,Feed,clay,2,20,21,20,3,0
51,1385,Feed,clay,2,20,28,13,2,0
52,1385,Feed,clay,2,20,37,4,2,0
53,1385,Feed,clay,2,30,37,3,2,0
54,1385,Feed,clay,2,40,42,3,3,0
55,1385,Feed,clay,2,60,36,4,1,0
56,1478,Feed,clay,2,5,6,21,1,0
57,1478,Feed,clay,2,5,18,20,2,0
58,1478,Feed,clay,2,10,11,32,1,0
59,1478,Feed,clay,2,10,15,2,2,0
60,1478,Feed,clay,2,10,15,27,1,0
61,1478,Feed,clay,2,10,25,14,2,0
62,1478,Feed,clay,2,10,42,2,3,0
63,1478,Feed,clay,2,20,36,2,2,0
64,1478,Feed,clay,2,20,40,2,1,0
65,1478,Feed,clay,2,40,43,6,2,0
,,,,,,,,,
1,1575,Feed,clay,2,5,13,32,3,0
2,1576,Feed,clay,2,5,28,8,3,0
3,1576,Feed,clay,2,10,,15,1,0
4,1576,Feed,clay,2,10,24,19,2,0
5,1576,Feed,clay,2,10,30,5,3,0
6,1576,Feed,clay,2,10,,6,1,0
7,1575,Feed,clay,2,15,23,13,1,0
8,1576,Feed,clay,2,15,27,11,1,0
9,1575,Feed,clay,2,20,33,13,2,0
10,1576,Feed,clay,2,20,34,7,2,0
11,1576,Feed,clay,2,20,36,2,1,0
12,1576,Feed,clay,2,20,43,1,2,0
13,1576,Feed,clay,2,30,45,0,2,0
14,1576,Feed,clay,2,40,34,13,3,0
15,1576,Feed,clay,2,60,44,3,2,0
,,,,,,,,,
1,1678,Feed,clay,2,5,17,24,2,0
2,1678,Feed,clay,2,10,8,25,2,0
3,1678,Feed,clay,2,10,,26,2,0
4,1678,Feed,clay,2,15,40,4,1,0
5,1678,Feed,clay,2,20,26,10,1,0
6,1678,Feed,clay,2,20,28,20,2,0
7,1678,Feed,clay,2,20,33,13,3,0
8,1678,Feed,clay,2,30,,4,2,0
9,1678,Feed,clay,2,40,20,9,2,0
10,1678,Feed,clay,2,40,32,10,2,0
11,1678,Feed,clay,2,40,,3,2,0
12,1678,Feed,clay,2,40,40,2,1,0
13,1678,Feed,clay,2,40,40,5,2,0
14,1678,Feed,clay,2,40,43,6,3,0
15,1785,Feed,clay,2,5,12,35,1,0
16,1785,Feed,clay,2,10,9,20,3,0
17,1786,Feed,clay,2,10,10,25,2,0
18,1786,Feed,clay,2,10,15,15,2,0
19,1785,Feed,clay,2,10,21,13,2,0
20,1786,Feed,clay,2,10,24,18,2,0
21,1786,Feed,clay,2,20,19,17,2,0
22,1786,Feed,clay,2,20,31,13,2,0
23,1786,Feed,clay,2,20,40,4,2,0
24,1786,Feed,clay,2,20,50,0,2,0
25,1785,Feed,clay,2,30,45,3,2,0
26,1898,Feed,clay,2,5,26,18,2,0
27,1898,Feed,clay,2,20,24,23,2,0
28,1898,Feed,clay,2,20,25,1,3,0
29,1898,Feed,clay,2,20,40,11,2,0
30,1898,Feed,clay,2,20,41,9,2,0
31,1898,Feed,clay,2,20,48,6,2,0
32,1898,Feed,clay,2,30,35,6,2,0
33,1898,Feed,clay,2,40,,10,2,0
,,,,,,,,,
1,2015,Feed,clay,2,5,15,17,1,0
2,2015,Feed,clay,2,5,36,15,2,0
3,2015,Feed,clay,2,10,11,8,3,0
4,2016,Feed,clay,2,15,34,15,2,0
5,2016,Feed,clay,2,20,20,22,1,0
6,2015,Feed,clay,2,20,47,2,2,0
7,2016,Feed,clay,2,20,47,7,1,0
,,,,,,,,,
,,,,,,,,,
1,2138,Feed,clay,2,5,21,29,2,0
2,2139,Feed,clay,2,10,35,11,3,0
3,2139,Feed,clay,2,20,,20,3,0
4,2139,Feed,clay,2,20,33,15,3,0
5,2138,Feed,clay,2,20,35,4,2,0
6,2139,Feed,clay,2,20,47,1,1,0
7,2139,Feed,clay,2,20,,4,3,0
8,2139,Feed,clay,2,30,42,10,3,0
9,2138,Feed,clay,2,40,20,22,1,0
10,2138,Feed,clay,2,40,30,21,3,0
11,2267,Feed,clay,2,5,10,9,1,0
12,2267,Feed,clay,2,5,,39,1,0
13,2267,Feed,clay,2,10,28,23,1,0
14,2267,Feed,clay,2,10,,2,1,0
15,2267,Feed,clay,2,20,35,9,2,0
16,2267,Feed,clay,2,25,19,18,2,0
17,2267,Feed,clay,2,60,19,17,3,0
18,2401,Feed,clay,2,5,12,40,1,0
19,2402,Feed,clay,2,5,25,20,3,0
20,2401,Feed,clay,2,10,35,7,3,0
21,2401,Feed,clay,2,10,40,4,2,0
22,2402,Feed,clay,2,10,48,0,2,0
23,2402,Feed,clay,2,10,51,5,1,0
24,2401,Feed,clay,2,20,28,14,1,0
25,2401,Feed,clay,2,20,30,17,1,0
26,2401,Feed,clay,2,20,30,23,2,0
27,2401,Feed,clay,2,20,32,14,3,0
28,2402,Feed,clay,2,20,40,5,1,0
29,2401,Feed,clay,2,25,25,15,2,0
30,2402,Feed,clay,2,40,45,10,1,0
,,,,,,,,,
1,2542,Feed,clay,2,5,35,13,2,0
2,2542,Feed,clay,2,10,35,8,1,0
3,2541,Feed,clay,2,20,26,10,1,0
4,2542,Feed,clay,2,40,15,8,2,0
5,2541,Feed,clay,2,40,50,3,2,0
,,,,,,,,,
1,2688,Feed,clay,2,5,,37,3,0
2,2688,Feed,clay,2,10,40,10,2,0
3,2688,Feed,clay,2,15,29,26,2,0
4,2688,Feed,clay,2,20,,25,2,0
5,2687,Feed,clay,2,20,27,20,2,0
6,2688,Feed,clay,2,20,35,21,1,0
7,2688,Feed,clay,2,20,45,6,1,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2688,Feed,clay,2,20,,12,2,2
2,2840,Feed,clay,2,20,,2,3,0
3,2840,Feed,clay,2,40,27,26,1,0
4,2999,Feed,clay,2,5,17,37,3,0
5,2999,Feed,clay,2,5,40,10,2,0
6,2999,Feed,clay,2,15,37,19,1,0
7,2999,Feed,clay,2,20,50,4,3,0
8,2999,Feed,clay,2,40,46,4,2,0
,,,,,,,,,
1,3336,Feed,clay,2,20,25,12,2,0
2,3336,Feed,clay,2,20,32,27,2,0
3,3516,Feed,clay,2,30,30,12,1,0
4,3516,Feed,clay,2,10,18,30,1,0
,,,,,,,,,
1,3702,Feed,clay,2,20,20,28,2,0
2,3702,Feed,clay,2,40,29,4,2,0
,,,,,,,,,
,,,,,,,,,
1,4097,Feed,clay,2,40,41,16,1,0
,,,,,,,,,
1,411,Feed,silt,1,0,0,0,1,0
,,,,,,,,,
1,531,Feed,silt,1,0,0,0,1,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,1132,Feed,silt,1,0,,0,2,2
2,1212,Feed,silt,1,0,0,0,3,2
,,,,,,,,,
,,,,,,,,,
1,1678,Food,clay,1,0,0,0,1,0
,,,,,,,,,
1,1786,Feed,silt,1,0,0,0,1,2
,,,,,,,,,
1,2139,Feed,silt,1,0,0,0,1,2
,,,,,,,,,
1,2840,Feed,silt,1,0,0,0,2,0
2,3164,Food,silt,1,0,0,0,1,2
,,,,,,,,,
1,3337,Food,clay,1,0,0,0,1,2
,,,,,,,,,
,,,,,,,,,
1,151,Food,clay,3,5,11,0,1,0
2,150,Food,clay,3,30,22,0,3,0
3,168,Food,clay,3,20,,0,2,0
4,168,Food,silt,3,10,11,0,2,0
5,168,Food,silt,3,10,20,0,3,0
6,168,Food,silt,3,30,16,0,1,0
7,168,Food,silt,3,30,18,0,1,0
8,188,Food,silt,3,5,10,0,2,0
9,188,Food,silt,3,25,18,0,3,0
10,188,Food,silt,3,50,19,0,1,0
11,209,Food,clay,3,10,18,0,1,0
12,209,Food,clay,3,10,25,0,3,0
13,209,Food,clay,3,40,19,0,3,0
14,209,Food,silt,3,10,18,0,2,0
15,209,Food,silt,3,25,16,0,1,0
16,209,Food,silt,3,40,9,0,2,0
17,232,Food,clay,3,10,21,0,2,0
18,232,Food,clay,3,30,18,0,2,0
19,231,Food,silt,3,10,14,0,1,0
20,232,Food,silt,3,60,,0,2,0
21,256,Food,clay,3,5,6,0,2,0
22,257,Food,clay,3,5,23,0,1,0
23,256,Food,clay,3,25,22,0,1,0
24,257,Food,clay,3,50,23,0,3,0
25,257,Food,silt,3,40,20,0,1,0
26,283,Food,clay,3,40,30,0,3,0
27,283,Food,silt,3,15,9,0,2,0
28,311,Food,clay,3,40,32,0,3,0
29,312,Food,silt,3,40,23,0,2,0
30,342,Food,clay,3,5,18,0,1,0
31,342,Food,clay,3,15,26,0,2,0
32,342,Food,clay,3,25,23,0,2,0
33,342,Food,clay,3,25,31,0,1,0
34,342,Food,silt,3,20,17,0,2,0
35,342,Food,silt,3,20,29,0,3,0
36,342,Food,silt,3,35,,0,1,0
37,375,Food,clay,3,10,23,0,3,0
38,375,Food,clay,3,30,32,0,2,0
39,375,Food,silt,3,25,31,0,2,0
40,410,Food,clay,3,15,,0,1,0
41,411,Food,clay,3,25,31,0,2,0
42,410,Food,clay,3,40,25,0,1,0
43,410,Food,clay,3,50,25,0,2,0
44,410,Food,clay,3,60,33,0,3,0
45,410,Food,silt,3,5,34,0,3,0
46,410,Food,silt,3,5,37,0,2,0
47,410,Food,silt,3,10,25,0,1,0
48,410,Food,silt,3,20,16,0,3,0
49,411,Food,silt,3,60,32,0,2,0
,,,,,,,,,
1,448,Food,clay,3,10,36,0,2,0
2,448,Food,clay,3,15,32,0,1,0
3,448,Food,clay,3,20,,0,2,0
4,448,Food,clay,3,20,31,0,1,0
5,448,Food,clay,3,35,29,0,2,0
6,448,Food,clay,3,40,35,0,2,0
7,448,Food,silt,3,5,23,0,1,0
,,,,,,,,,
1,489,Food,clay,3,40,,0,1,0
2,489,Food,silt,3,15,8,0,3,0
3,488,Food,silt,3,20,17,0,2,0
4,488,Food,silt,3,35,31,0,3,0
5,488,Food,silt,3,60,17,0,1,0
6,531,Food,clay,3,20,12,0,1,0
7,531,Food,clay,3,20,15,0,2,0
8,531,Food,clay,3,30,8,0,2,0
9,531,Food,clay,3,45,33,0,2,0
10,531,Food,clay,3,60,20,0,2,0
,,,,,,,,,
,,,,,,,,,
1,531,Food,silt,3,15,28,0,2,0
2,531,Food,silt,3,30,11,0,3,0
3,531,Food,silt,3,30,28,0,2,0
4,531,Food,silt,3,45,26,0,2,0
5,577,Food,clay,3,10,36,0,3,0
6,577,Food,clay,3,30,30,0,2,0
7,577,Food,clay,3,55,32,0,2,0
,,,,,,,,,
1,577,Food,clay,3,60,30,0,1,2
2,577,Food,silt,3,15,23,0,2,0
3,577,Food,silt,3,20,23,0,2,0
4,577,Food,silt,3,25,25,0,2,0
5,577,Food,silt,3,35,33,0,2,0
,,,,,,,,,
1,625,Food,clay,3,25,27,0,2,0
,,,,,,,,,
1,626,Food,silt,3,10,34,0,1,0
2,625,Food,silt,3,15,32,0,2,0
3,625,Food,silt,3,30,20,0,1,0
4,625,Food,silt,3,30,30,0,2,0
5,625,Food,silt,3,40,20,0,1,0
6,625,Food,silt,3,40,41,0,2,0
7,625,Food,silt,3,45,42,0,2,0
8,625,Food,silt,3,50,33,0,1,0
9,677,Food,clay,3,10,5,0,2,0
10,677,Food,clay,3,10,17,0,1,0
11,677,Food,clay,3,15,37,0,2,0
12,677,Food,clay,3,20,6,0,1,0
13,677,Food,clay,3,20,18,0,1,0
14,677,Food,clay,3,35,,0,2,0
15,677,Food,silt,3,5,5,0,3,0
16,677,Food,silt,3,15,28,0,2,0
17,677,Food,silt,3,30,36,0,1,0
18,677,Food,silt,3,30,40,0,2,0
19,677,Food,silt,3,45,35,0,2,0
20,677,Food,silt,3,60,37,0,1,0
21,731,Food,clay,3,20,23,0,2,0
22,732,Food,clay,3,30,33,0,3,0
23,732,Food,clay,3,35,30,0,3,0
24,732,Food,clay,3,40,,0,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,731,Food,silt,3,30,,0,1,0
2,732,Food,silt,3,35,,0,2,0
3,731,Food,silt,3,80,40,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,789,Food,clay,3,20,16,0,3,0
2,789,Food,clay,3,20,36,0,1,0
3,789,Food,clay,3,35,35,0,3,0
4,789,Food,clay,3,40,42,0,2,0
5,789,Food,clay,3,20,40,0,2,2
6,789,Food,silt,3,15,22,0,2,0
,,,,,,,,,
1,789,Food,silt,3,40,37,0,2,2
2,851,Food,clay,3,15,31,0,2,0
3,851,Food,clay,3,50,35,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,851,Food,silt,3,10,7,0,3,0
2,851,Food,silt,3,15,,0,1,0
3,851,Food,silt,3,15,43,0,2,0
4,851,Food,silt,3,25,32,0,2,0
5,851,Food,silt,3,25,37,0,2,0
6,851,Food,silt,3,30,30,0,1,0
7,850,Food,silt,3,35,36,0,2,0
8,851,Food,silt,3,60,33,0,3,0
,,,,,,,,,
1,850,Food,silt,3,20,34,0,2,2
2,915,Food,clay,3,5,10,0,2,0
3,915,Food,clay,3,5,37,0,2,0
4,916,Food,clay,3,30,42,0,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,915,Food,silt,3,10,38,0,2,0
2,916,Food,silt,3,30,15,0,1,0
3,916,Food,silt,3,30,40,0,1,0
4,915,Food,silt,3,35,25,0,2,0
5,915,Food,silt,3,45,34,0,1,0
,,,,,,,,,
1,984,Food,clay,3,20,26,0,2,0
2,984,Food,clay,3,35,40,0,1,0
3,984,Food,clay,3,50,38,0,3,0
4,984,Food,clay,3,20,41,0,2,2
5,984,Food,silt,3,5,36,0,2,0
6,984,Food,silt,3,5,46,0,2,0
7,984,Food,silt,3,10,,0,2,0
8,984,Food,silt,3,25,24,0,1,0
9,984,Food,silt,3,30,38,0,1,0
10,984,Food,silt,3,35,34,0,2,0
11,984,Food,silt,3,80,43,0,2,0
